Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,77.556664,79.510002,77.370003,78.636665,78.636665,3066300
2020-07-07,78.553329,79.636665,77.599998,77.690002,77.690002,3767700
2020-07-08,78.000000,81.000000,77.863335,80.940002,80.940002,5861400
2020-07-09,81.323334,83.199997,80.783333,82.860001,82.860001,5922000
2020-07-10,82.903336,83.000000,81.743332,82.986664,82.986664,4086600
2020-07-13,83.416664,85.279999,80.186668,80.353333,80.353333,7464600
2020-07-14,80.013336,81.843330,78.529999,81.776665,81.776665,4464900
2020-07-15,82.169998,82.250000,79.823334,80.166664,80.166664,2329800
2020-07-16,79.346664,79.836670,78.263336,79.126663,79.126663,2634900
2020-07-17,79.446671,80.216667,78.543335,79.936668,79.936668,1659300
2020-07-20,80.486664,84.123337,80.336670,83.866669,83.866669,2942400
2020-07-21,84.110001,84.330002,82.623337,83.106667,83.106667,3051600
2020-07-22,83.746666,85.099998,83.003334,83.453331,83.453331,3022500
2020-07-23,83.386665,85.000000,82.373337,82.833336,82.833336,3338400
2020-07-24,81.529999,81.856667,80.500000,81.256668,81.256668,1550100
2020-07-27,81.716667,82.753334,81.093330,82.553329,82.553329,1559100
2020-07-28,82.500000,83.186668,81.536667,81.603333,81.603333,1072800
2020-07-29,82.433334,83.826668,82.410004,82.849998,82.849998,1532700
2020-07-30,82.330002,84.236664,81.826668,83.930000,83.930000,2202600
2020-07-31,82.330002,85.306664,82.330002,85.306664,85.306664,1696800
2020-08-03,85.306664,85.473335,84.209999,84.809998,84.809998,1589400
2020-08-04,84.346664,84.973335,83.573334,84.970001,84.970001,1157100
2020-08-05,86.349998,88.733330,85.816666,88.033333,88.033333,4054500
2020-08-06,88.223335,88.639999,86.379997,88.626663,88.626663,2085300
2020-08-07,88.353333,88.580002,85.886665,87.083336,87.083336,2478000
2020-08-10,87.083336,87.239998,84.616669,86.076668,86.076668,2153400
2020-08-11,85.486664,86.989998,84.686668,85.076668,85.076668,1996200
2020-08-12,85.400002,87.239998,85.320000,86.606667,86.606667,1494300
2020-08-13,86.500000,87.856667,85.653336,87.186668,87.186668,1362600
2020-08-14,87.330002,87.546669,86.116669,86.370003,86.370003,1332600
2020-08-17,86.733330,88.063332,86.666664,87.486664,87.486664,1827300
2020-08-18,89.000000,89.833336,88.043335,88.586670,88.586670,2468700
2020-08-19,88.946671,90.769997,87.833336,89.826668,89.826668,4184700
2020-08-20,89.443336,91.186668,89.059998,90.839996,90.839996,3742500
2020-08-21,91.206665,91.676666,89.486664,89.776665,89.776665,4338900
2020-08-24,91.336670,91.456665,88.253334,89.023331,89.023331,9758100
2020-08-25,86.660004,88.506668,86.660004,86.996666,86.996666,13433700
2020-08-26,87.000000,88.196671,86.870003,87.813332,87.813332,7031700
2020-08-27,87.666664,87.666664,84.036667,85.123337,85.123337,6945300
2020-08-28,85.643333,86.193336,84.223335,84.889999,84.889999,3911100
2020-08-31,84.550003,86.080002,84.320000,85.803329,85.803329,4432200
2020-09-01,86.300003,87.036667,85.750000,86.166664,86.166664,4416600
2020-09-02,86.483330,86.883331,84.533333,85.820000,85.820000,3344100
2020-09-03,84.516670,84.516670,79.510002,80.736664,80.736664,7221600
2020-09-04,80.213333,80.923332,75.716667,78.550003,78.550003,5863800
2020-09-08,76.666664,79.213333,76.169998,77.976669,77.976669,5915100
2020-09-09,79.746666,80.016670,77.863335,79.466667,79.466667,2789100
2020-09-10,79.583336,81.080002,78.853333,78.986664,78.986664,3406200
2020-09-11,80.666664,81.360001,79.503334,80.980003,80.980003,4756500
2020-09-14,82.000000,82.616669,81.363335,81.910004,81.910004,3501000
2020-09-15,82.666664,83.206665,81.666664,82.693336,82.693336,3178500
2020-09-16,82.933334,83.576668,82.269997,82.290001,82.290001,2357100
2020-09-17,80.769997,81.033333,79.433334,80.476669,80.476669,4679400
2020-09-18,81.379997,81.446671,79.303329,80.533333,80.533333,3717600
2020-09-21,79.306664,81.260002,78.940002,80.870003,80.870003,3114300
2020-09-22,81.349998,82.586670,79.879997,82.166664,82.166664,2724900
2020-09-23,82.166664,82.629997,79.503334,79.709999,79.709999,3132600
2020-09-24,79.353333,80.246666,78.393333,79.330002,79.330002,2346000
2020-09-25,79.346664,80.930000,78.739998,80.713333,80.713333,3447000
2020-09-28,81.473335,82.516670,81.336670,81.980003,81.980003,2917200
2020-09-29,81.996666,82.876663,81.893333,82.163330,82.163330,3695400
2020-09-30,81.586670,82.603333,81.269997,81.583336,81.583336,2033400
2020-10-01,82.889999,84.260002,82.543335,83.510002,83.510002,3377700
2020-10-02,82.106667,83.786667,81.226669,81.720001,81.720001,2185800
2020-10-05,81.889999,83.186668,81.336670,82.889999,82.889999,2488200
2020-10-06,82.566666,84.143333,82.193336,82.413330,82.413330,1706700
2020-10-07,83.096664,84.346664,82.550003,83.653336,83.653336,1414200
2020-10-08,84.080002,84.440002,82.833336,83.169998,83.169998,2240400
2020-10-09,84.080002,84.690002,83.400002,84.173332,84.173332,1901400
2020-10-12,85.000000,85.330002,84.173332,84.366669,84.366669,1856400
2020-10-13,84.333336,85.169998,83.760002,84.849998,84.849998,2187900
2020-10-14,85.500000,86.716667,84.680000,85.366669,85.366669,2464200
2020-10-15,84.320000,85.076668,83.150002,83.940002,83.940002,1971600
2020-10-16,84.453331,84.623337,81.836670,82.120003,82.120003,3242400
2020-10-19,82.536667,83.066666,80.230003,80.779999,80.779999,2692500
2020-10-20,80.956665,81.836670,79.743332,79.760002,79.760002,2221800
2020-10-21,79.663330,79.849998,78.190002,78.616669,78.616669,3399000
2020-10-22,78.983330,79.893333,77.776665,79.199997,79.199997,2374500
2020-10-23,79.480003,79.573334,78.480003,78.846664,78.846664,1590600
2020-10-26,78.529999,78.713333,76.029999,77.206665,77.206665,2238000
2020-10-27,77.750000,78.003334,77.080002,77.180000,77.180000,1505400
2020-10-28,76.400002,76.400002,74.763336,75.309998,75.309998,2441700
2020-10-29,75.309998,76.720001,75.269997,76.256668,76.256668,1999200
2020-10-30,75.976669,76.136665,73.113335,73.730003,73.730003,3684900
2020-11-02,74.263336,75.163330,73.656670,73.949997,73.949997,2420400
2020-11-03,74.756668,76.550003,74.333336,75.973335,75.973335,2268300
2020-11-04,76.666664,79.699997,76.283333,78.393333,78.393333,3049800
2020-11-05,80.696671,81.796669,79.910004,81.406670,81.406670,3177300
2020-11-06,81.333336,83.713333,81.033333,83.343330,83.343330,3116400
2020-11-09,84.396667,86.026665,83.433334,84.043335,84.043335,3208200
2020-11-10,82.806664,83.786667,79.750000,80.906670,80.906670,3063600
2020-11-11,82.776665,84.803329,82.006668,84.266670,84.266670,3552900
2020-11-12,84.016670,84.786667,83.080002,83.986664,83.986664,2731500
2020-11-13,84.413330,86.980003,84.333336,86.233330,86.233330,4858200
2020-11-16,89.896667,93.019997,88.763336,92.833336,92.833336,9949200
2020-11-17,92.830002,98.389999,91.866669,97.903336,97.903336,10383900
2020-11-18,96.666664,97.326668,93.713333,93.713333,93.713333,4913400
2020-11-19,93.833336,96.606667,93.666664,95.839996,95.839996,3449400
2020-11-20,96.000000,98.309998,95.706665,97.336670,97.336670,2817000
2020-11-23,97.830002,98.903336,96.150002,98.680000,98.680000,3388500
2020-11-24,98.933334,99.136665,97.666664,99.056664,99.056664,2623800
2020-11-25,99.103333,99.500000,98.000000,99.096664,99.096664,2148900
2020-11-27,99.096664,99.256668,97.833336,98.436668,98.436668,1313700
2020-11-30,98.343330,98.709999,96.589996,97.973335,97.973335,2455800
2020-12-01,98.983330,98.983330,97.110001,98.276665,98.276665,2623500
2020-12-02,97.856667,97.933334,96.683334,97.743332,97.743332,1956900
2020-12-03,97.900002,99.660004,97.606667,98.876663,98.876663,4041000
2020-12-04,99.666664,102.000000,98.973335,101.430000,101.430000,3567300
2020-12-07,101.333336,101.589996,100.583336,100.963333,100.963333,1727400
2020-12-08,101.150002,105.036667,101.003334,103.406670,103.406670,4344900
2020-12-09,102.196671,102.893333,99.510002,100.716667,100.716667,4122900
2020-12-10,100.466667,102.660004,100.000000,102.623337,102.623337,2745600
2020-12-11,102.666664,103.823334,102.016670,103.309998,103.309998,1931400
2020-12-14,103.566666,105.133331,103.566666,104.760002,104.760002,3146100
2020-12-15,105.599998,106.233330,105.016670,105.816666,105.816666,3152700
2020-12-16,107.656670,109.269997,107.040001,107.776665,107.776665,3114600
2020-12-17,108.169998,110.923332,108.169998,110.466667,110.466667,4874100
2020-12-18,113.826668,119.163330,112.666664,118.510002,118.510002,10759800
2020-12-21,117.166664,118.966667,115.763336,118.673332,118.673332,7096200
2020-12-22,119.363335,124.166664,118.980003,124.019997,124.019997,6126300
2020-12-23,124.996666,125.000000,121.406670,121.606667,121.606667,4070700
2020-12-24,121.983330,123.333336,121.183334,122.379997,122.379997,1585500
2020-12-28,123.163330,123.396667,119.866669,120.493332,120.493332,4317600
2020-12-29,120.489998,120.923332,117.833336,118.733330,118.733330,3400200
2020-12-30,119.556664,120.253334,118.563332,118.596664,118.596664,1835700
2020-12-31,119.000000,119.623337,117.673332,118.463333,118.463333,3363000
2021-01-04,118.459999,118.459999,114.816666,117.220001,117.220001,4240200
2021-01-05,116.916664,117.596664,115.656670,116.716667,116.716667,3090300
2021-01-06,115.216667,116.833336,114.346664,115.093330,115.093330,3369600
2021-01-07,116.610001,121.239998,116.366669,121.036667,121.036667,4159200
2021-01-08,122.333336,123.706665,121.330002,122.183334,122.183334,3424500
2021-01-11,120.000000,122.666664,119.513336,121.599998,121.599998,2383200
2021-01-12,122.006668,124.040001,121.529999,123.493332,123.493332,2119200
2021-01-13,123.933334,124.150002,120.779999,121.933334,121.933334,3733500
2021-01-14,122.136665,123.326668,121.013336,121.053329,121.053329,2430900
2021-01-15,122.123337,124.000000,121.263336,121.623337,121.623337,2435700
2021-01-19,122.779999,123.183334,121.070000,121.349998,121.349998,2831400
2021-01-20,123.333336,123.793335,121.853333,123.516670,123.516670,1734000
2021-01-21,124.173332,124.746666,121.233330,121.873337,121.873337,2966700
2021-01-22,121.356667,122.233330,121.166664,121.540001,121.540001,1340700
2021-01-25,122.856667,123.333336,115.836670,120.260002,120.260002,2876100
2021-01-26,122.416664,122.416664,117.913330,118.086670,118.086670,3545100
2021-01-27,116.336670,116.336670,111.523331,111.723335,111.723335,6643500
2021-01-28,113.333336,118.220001,112.666664,117.706665,117.706665,4764000
2021-01-29,117.330002,118.040001,115.209999,116.916664,116.916664,3430200
2021-02-01,118.296669,121.623337,118.266670,120.453331,120.453331,3396900
2021-02-02,124.433334,130.023331,123.959999,129.119995,129.119995,7519800
2021-02-03,129.166672,129.743332,124.816666,125.860001,125.860001,3822600
2021-02-04,125.856667,128.066666,124.376663,127.496666,127.496666,3171000
2021-02-05,127.703331,128.750000,126.183334,126.616669,126.616669,2480700
2021-02-08,128.919998,130.300003,126.726669,128.466660,128.466660,3297900
2021-02-09,128.333328,130.653336,127.023331,130.323334,130.323334,2628600
2021-02-10,131.139999,132.543335,128.493332,130.736664,130.736664,2492100
2021-02-11,132.126663,132.536667,128.896667,130.369995,130.369995,2154300
2021-02-12,130.803329,131.816666,130.233337,131.706665,131.706665,1596900
2021-02-16,132.666672,133.253326,129.169998,131.080002,131.080002,2279100
2021-02-17,130.166672,131.836670,129.020004,131.806671,131.806671,2623800
2021-02-18,130.343338,131.490005,128.976669,130.176666,130.176666,2576400
2021-02-19,132.013336,134.333328,131.336670,132.300003,132.300003,4591200
2021-02-22,130.803329,130.949997,126.956665,128.116669,128.116669,7806300
2021-02-23,126.000000,128.330002,117.333336,125.953331,125.953331,8569500
2021-02-24,125.000000,126.066666,121.833336,123.203331,123.203331,5604300
2021-02-25,123.333336,123.976669,117.860001,120.013336,120.013336,4161600
2021-02-26,120.943336,121.250000,117.730003,119.436668,119.436668,5131800
2021-03-01,121.419998,122.756668,120.666664,122.463333,122.463333,2814300
2021-03-02,122.503334,122.910004,118.166664,118.220001,118.220001,4035000
2021-03-03,117.823334,118.269997,114.156670,114.586670,114.586670,3938100
2021-03-04,113.349998,115.000000,110.283333,111.879997,111.879997,3639600
2021-03-05,112.666664,112.876663,106.976669,111.576668,111.576668,4161900
2021-03-08,112.666664,114.879997,110.253334,110.493332,110.493332,3792600
2021-03-09,113.813332,115.120003,113.010002,114.139999,114.139999,4130400
2021-03-10,116.220001,117.746666,111.360001,111.563332,111.563332,4684500
2021-03-11,114.000000,115.449997,113.176666,114.790001,114.790001,2507100
2021-03-12,113.216667,114.333336,112.703331,114.176666,114.176666,2096700
2021-03-15,114.006668,114.773331,112.230003,114.763336,114.763336,1776000
2021-03-16,116.129997,116.906670,112.449997,113.333336,113.333336,1741800
2021-03-17,112.430000,114.000000,110.366669,112.306664,112.306664,3636000
2021-03-18,109.000000,110.000000,105.410004,105.849998,105.849998,6501000
2021-03-19,105.849998,106.236664,103.853333,105.616669,105.616669,5917500
2021-03-22,105.666664,108.873337,105.596664,107.813332,107.813332,4635300
2021-03-23,107.966667,109.093330,107.599998,107.866669,107.866669,3499200
2021-03-24,108.333336,108.983330,106.856667,107.000000,107.000000,3054600
2021-03-25,105.923332,108.480003,105.716667,107.826668,107.826668,3686100
2021-03-26,107.666664,108.133331,103.906670,106.570000,106.570000,3916500
2021-03-29,106.333336,107.976669,105.233330,106.743332,106.743332,2329800
2021-03-30,105.953331,106.910004,104.423332,106.003334,106.003334,2275200
2021-03-31,107.083336,108.476669,106.453331,107.353333,107.353333,3663600
2021-04-01,109.000000,110.923332,108.616669,109.349998,109.349998,2986500
2021-04-05,111.000000,112.016670,109.976669,110.343330,110.343330,2502300
2021-04-06,109.953331,113.766670,109.529999,112.459999,112.459999,3951600
2021-04-07,112.059998,113.430000,111.396667,112.856667,112.856667,2785800
2021-04-08,114.163330,115.923332,113.733330,114.416664,114.416664,2958300
2021-04-09,114.570000,116.573334,113.580002,116.503334,116.503334,2743500
2021-04-12,115.963333,120.376663,115.963333,118.453331,118.453331,3856800
2021-04-13,118.873337,121.730003,118.873337,119.966667,119.966667,2252400
2021-04-14,120.820000,122.250000,119.786667,120.326668,120.326668,2622300
2021-04-15,121.933334,124.336670,121.726669,123.459999,123.459999,3198300
2021-04-16,123.360001,123.793335,121.736664,122.216667,122.216667,2421000
2021-04-19,121.666664,122.870003,120.583336,122.320000,122.320000,2521800
2021-04-20,122.320000,122.959999,119.263336,120.000000,120.000000,1969500
2021-04-21,120.000000,120.246666,117.943336,118.870003,118.870003,3680400
2021-04-22,118.333336,119.333336,117.056664,117.603333,117.603333,3144900
2021-04-23,118.503334,119.873337,117.716667,119.473335,119.473335,2345700
2021-04-26,120.296669,121.093330,119.150002,120.489998,120.489998,1836900
2021-04-27,120.360001,120.566666,118.426666,119.493332,119.493332,2466300
2021-04-28,119.866669,121.000000,118.343330,120.053329,120.053329,1893000
2021-04-29,120.396667,120.396667,117.333336,118.383331,118.383331,1623300
2021-04-30,117.463333,119.843330,117.463333,117.796669,117.796669,1828800
2021-05-03,118.523331,118.606667,116.349998,116.360001,116.360001,1998900
2021-05-04,115.476669,115.853333,113.013336,115.199997,115.199997,2603700
2021-05-05,115.856667,116.349998,113.070000,113.726669,113.726669,1527600
2021-05-06,113.376663,113.376663,110.903336,112.480003,112.480003,2254200
2021-05-07,114.436668,114.816666,113.343330,114.113335,114.113335,1881600
2021-05-10,114.426666,115.333336,112.986664,113.779999,113.779999,1827000
2021-05-11,110.919998,115.106667,110.919998,114.476669,114.476669,2176500
2021-05-12,112.596664,113.393333,110.996666,111.696671,111.696671,2648400
2021-05-13,111.930000,112.370003,107.410004,107.959999,107.959999,4165500
2021-05-14,109.379997,112.919998,109.379997,112.273331,112.273331,3213300
2021-05-17,112.626663,113.513336,110.523331,111.933334,111.933334,2436600
2021-05-18,113.683334,115.449997,113.139999,113.363335,113.363335,3413100
2021-05-19,111.800003,112.779999,110.606667,111.860001,111.860001,3291000
2021-05-20,112.480003,114.900002,112.376663,114.196671,114.196671,6254700
2021-05-21,120.629997,122.143333,118.703331,120.816666,120.816666,11316900
2021-05-24,120.316666,123.333336,119.690002,121.506668,121.506668,3990000
2021-05-25,122.786667,123.226669,120.773331,121.693336,121.693336,3261900
2021-05-26,122.629997,124.763336,122.150002,122.589996,122.589996,3091500
2021-05-27,122.589996,123.599998,120.096664,122.419998,122.419998,3252300
2021-05-28,122.573334,123.633331,120.550003,121.083336,121.083336,4128600
2021-06-01,122.016670,122.500000,119.519997,120.116669,120.116669,2211000
2021-06-02,119.980003,121.093330,118.616669,119.223335,119.223335,2354700
2021-06-03,118.599998,118.833336,116.986664,117.043335,117.043335,3112800
2021-06-04,117.709999,119.173332,117.406670,119.116669,119.116669,1693200
2021-06-07,118.666664,119.820000,118.166664,118.790001,118.790001,1548300
2021-06-08,119.646667,120.803329,117.203331,117.779999,117.779999,2147400
2021-06-09,118.550003,118.566666,117.440002,117.463333,117.463333,1221900
2021-06-10,117.339996,120.876663,117.000000,120.816666,120.816666,2421300
2021-06-11,120.816666,122.483330,120.816666,121.946671,121.946671,2402100
2021-06-14,121.773331,123.276665,121.546669,122.516670,122.516670,2358300
2021-06-15,122.333336,122.333336,119.843330,120.279999,120.279999,1710900
2021-06-16,121.383331,122.086670,119.983330,121.166664,121.166664,2387100
2021-06-17,120.959999,124.629997,120.089996,124.023331,124.023331,4012500
2021-06-18,124.599998,126.430000,123.166664,123.903336,123.903336,4314300
2021-06-21,123.443336,123.953331,121.436668,123.646667,123.646667,1872600
2021-06-22,123.333336,124.256668,120.933334,121.800003,121.800003,2815200
2021-06-23,121.913330,123.500000,121.856667,122.796669,122.796669,1771200
2021-06-24,123.693336,125.230003,123.349998,124.199997,124.199997,1804200
2021-06-25,124.883331,126.126663,123.966667,125.190002,125.190002,5939700
2021-06-28,126.516670,128.906662,125.856667,126.156670,126.156670,3084600
2021-06-29,126.333336,126.923332,124.423332,125.223335,125.223335,1443900
2021-06-30,124.503334,124.826668,123.400002,123.683334,123.683334,3174900
2021-07-01,123.333336,124.230003,122.096664,123.563332,123.563332,2220900
2021-07-02,124.466667,125.236664,123.776665,124.273331,124.273331,1845600
2021-07-06,125.936668,131.143326,125.893333,130.633331,130.633331,5968200
2021-07-07,130.633331,131.176666,127.736664,128.996674,128.996674,3593100
2021-07-08,126.709999,129.446671,125.910004,128.836670,128.836670,2816400
2021-07-09,128.526672,131.383331,127.976669,130.080002,130.080002,2438400
2021-07-12,130.500000,131.556671,129.333328,129.509995,129.509995,2646300
2021-07-13,129.666672,131.119995,129.020004,129.333328,129.333328,2698200
2021-07-14,130.570007,130.649994,128.606674,128.766663,128.766663,2044800
2021-07-15,128.880005,130.070007,127.673332,129.279999,129.279999,3377700
2021-07-16,129.539993,130.960007,129.190002,129.433334,129.433334,2811600
2021-07-19,127.963333,130.156662,127.333336,129.813339,129.813339,2774100
2021-07-20,130.676666,134.039993,130.203339,133.663330,133.663330,3658500
2021-07-21,133.393326,133.663330,129.723328,130.606674,130.606674,3264900
2021-07-22,131.279999,133.293335,130.336670,132.786667,132.786667,2652000
2021-07-23,132.649994,134.683334,132.026672,133.873337,133.873337,2000700
2021-07-26,132.656662,133.706665,131.216660,132.996674,132.996674,1540500
2021-07-27,133.333328,133.660004,130.089996,132.503326,132.503326,1659000
2021-07-28,132.683334,134.000000,131.646667,133.153336,133.153336,1455600
2021-07-29,132.966660,135.053329,132.716660,133.000000,133.000000,1648200
2021-07-30,133.000000,134.143326,132.503326,133.016663,133.016663,2189700
2021-08-02,133.333328,134.666672,131.429993,133.440002,133.440002,1385700
2021-08-03,133.509995,134.850006,132.083328,132.776672,132.776672,1695900
2021-08-04,133.130005,134.996674,132.813339,134.443329,134.443329,1524900
2021-08-05,134.949997,135.639999,133.706665,134.546661,134.546661,1690800
2021-08-06,132.233337,132.553329,128.000000,128.786667,128.786667,4309500
2021-08-09,129.436661,130.753326,128.946671,129.493332,129.493332,1792500
2021-08-10,129.983337,130.273331,125.656670,125.666664,125.666664,3618600
2021-08-11,125.196671,125.566666,121.650002,121.826668,121.826668,6228600
2021-08-12,121.860001,124.570000,121.860001,123.000000,123.000000,3262200
2021-08-13,123.633331,125.400002,123.333336,124.680000,124.680000,3267300
2021-08-16,124.166664,125.533333,123.033333,123.440002,123.440002,2295900
2021-08-17,123.103333,123.406670,120.893333,121.923332,121.923332,2210400
2021-08-18,122.000000,122.660004,120.246666,120.786667,120.786667,2761500
2021-08-19,119.893333,121.823334,119.456665,120.966667,120.966667,3685500
2021-08-20,121.253334,123.006668,120.993332,122.486664,122.486664,3610200
2021-08-23,122.903336,124.709999,122.403336,124.190002,124.190002,8661600
2021-08-24,141.216660,148.970001,139.800003,147.289993,147.289993,33398100
2021-08-25,146.666672,149.926666,145.166672,149.016663,149.016663,10853100
2021-08-26,149.333328,153.243332,149.016663,152.479996,152.479996,8534400
2021-08-27,153.229996,154.476669,152.043335,153.759995,153.759995,4094100
2021-08-30,154.333328,154.966660,152.190002,152.936661,152.936661,3764700
2021-08-31,154.389999,154.513336,151.600006,153.679993,153.679993,3796200
2021-09-01,152.320007,154.103333,151.933334,153.433334,153.433334,4007400
2021-09-02,153.766663,155.826660,153.289993,154.183334,154.183334,3367500
2021-09-03,153.000000,156.146667,152.853333,156.073334,156.073334,2837700
2021-09-07,156.666672,156.683334,153.773331,154.213333,154.213333,2821500
2021-09-08,153.843338,155.929993,152.833328,155.243332,155.243332,3157200
2021-09-09,155.236664,156.443329,154.580002,155.500000,155.500000,2772000
2021-09-10,158.386673,159.666672,155.070007,156.633331,156.633331,4283100
2021-09-13,157.336670,161.916672,152.863327,158.706665,158.706665,7515000
2021-09-14,162.636673,165.306671,160.516663,161.610001,161.610001,7394400
2021-09-15,161.516663,161.996674,158.053329,159.979996,159.979996,3844200
2021-09-16,160.130005,161.666672,158.960007,161.626663,161.626663,2902500
2021-09-17,161.666672,161.983337,158.383331,158.789993,158.789993,5039400
2021-09-20,156.536667,159.110001,156.096664,158.130005,158.130005,3435000
2021-09-21,158.666672,159.263336,157.503326,157.676666,157.676666,2811900
2021-09-22,158.486664,159.536667,156.676666,158.656662,158.656662,3437100
2021-09-23,159.360001,161.923340,158.803329,161.050003,161.050003,3296700
2021-09-24,160.053329,163.663330,160.043335,163.490005,163.490005,6040200
2021-09-27,161.860001,162.856674,160.699997,162.013336,162.013336,4124100
2021-09-28,160.029999,160.399994,157.046661,158.783340,158.783340,3885000
2021-09-29,159.336670,160.166672,156.179993,157.690002,157.690002,2304000
2021-09-30,157.636673,160.110001,157.500000,159.666672,159.666672,2334000
2021-10-01,160.176666,162.393326,158.243332,162.169998,162.169998,2841900
2021-10-04,161.619995,161.619995,154.376663,156.513336,156.513336,3995700
2021-10-05,157.493332,159.673340,157.039993,158.529999,158.529999,2705400
2021-10-06,157.756668,162.663330,157.643326,162.043335,162.043335,2762400
2021-10-07,162.539993,167.406662,162.473328,164.559998,164.559998,3845700
2021-10-08,164.666672,166.853333,163.546661,164.263336,164.263336,2337900
2021-10-11,164.036667,167.203339,162.699997,166.603333,166.603333,2186400
2021-10-12,167.666672,170.000000,167.093338,168.413330,168.413330,3630300
2021-10-13,168.403336,169.796661,167.169998,168.163330,168.163330,2416800
2021-10-14,169.070007,171.369995,167.360001,167.660004,167.660004,2781000
2021-10-15,167.800003,170.979996,167.800003,169.283340,169.283340,3491400
2021-10-18,170.000000,171.953339,169.283340,171.723328,171.723328,2684400
2021-10-19,172.016663,172.320007,169.103333,170.830002,170.830002,2481900
2021-10-20,171.793335,173.149994,168.836670,170.639999,170.639999,2457000
2021-10-21,170.253326,170.253326,166.106674,169.333328,169.333328,5385300
2021-10-22,169.000000,171.289993,166.396667,168.043335,168.043335,3296100
2021-10-25,169.160004,170.766663,165.043335,165.923340,165.923340,3501300
2021-10-26,166.580002,167.203339,159.720001,162.183334,162.183334,7004100
2021-10-27,163.356674,166.699997,162.850006,164.286667,164.286667,2465700
2021-10-28,164.350006,166.649994,164.169998,166.130005,166.130005,2176200
2021-10-29,166.220001,170.083328,165.960007,169.696671,169.696671,2127600
2021-11-01,170.169998,171.020004,167.763336,169.436661,169.436661,2161200
2021-11-02,169.666672,170.906662,167.666672,169.486664,169.486664,2054700
2021-11-03,169.490005,169.856674,164.339996,166.320007,166.320007,3048000
2021-11-04,167.300003,169.123337,161.753326,164.610001,164.610001,4807500
2021-11-05,164.403336,166.550003,163.506668,164.593338,164.593338,3250800
2021-11-08,166.666672,173.136673,166.316666,172.433334,172.433334,4323300
2021-11-09,172.803329,174.573334,169.470001,170.773331,170.773331,3357600
2021-11-10,169.666672,170.389999,164.080002,166.396667,166.396667,3207900
2021-11-11,167.896667,169.976669,167.713333,169.293335,169.293335,2253300
2021-11-12,171.169998,172.656662,169.043335,171.726669,171.726669,2643900
2021-11-15,173.333328,173.893326,170.683334,172.686661,172.686661,2840700
2021-11-16,173.333328,175.990005,172.063339,175.046661,175.046661,3684300
2021-11-17,175.479996,177.156662,169.333328,171.253326,171.253326,3769800
2021-11-18,170.513336,174.196671,167.836670,173.330002,173.330002,7274400
2021-11-19,179.066666,181.963333,170.000000,176.779999,176.779999,11492400
2021-11-22,175.656662,186.513336,173.666672,179.986664,179.986664,8755200
2021-11-23,176.573334,181.839996,173.199997,177.673340,177.673340,5082000
2021-11-24,177.610001,183.976669,175.210007,183.240005,183.240005,3745200
2021-11-26,180.453339,183.783340,176.876663,177.746674,177.746674,2022000
2021-11-29,180.056671,184.479996,178.633331,183.726669,183.726669,3263100
2021-11-30,184.000000,185.996674,181.036667,182.313339,182.313339,4470000
2021-12-01,183.169998,185.000000,176.003326,176.053329,176.053329,5386200
2021-12-02,176.053329,182.343338,175.666672,178.433334,178.433334,4758000
2021-12-03,178.573334,181.103333,172.839996,173.619995,173.619995,5730300
2021-12-06,172.556671,173.066666,166.076660,167.073334,167.073334,6211500
2021-12-07,172.440002,177.520004,171.460007,174.476669,174.476669,4269000
2021-12-08,174.000000,177.813339,172.919998,176.876663,176.876663,2218200
2021-12-09,177.036667,179.296661,175.190002,175.843338,175.843338,3540300
2021-12-10,175.503326,179.720001,174.536667,177.283340,177.283340,3653100
2021-12-13,179.973328,180.663330,176.756668,178.306671,178.306671,3447300
2021-12-14,174.300003,176.809998,168.550003,170.833328,170.833328,4631400
2021-12-15,171.570007,180.333328,170.833328,180.096664,180.096664,4708500
2021-12-16,180.050003,180.983337,174.333328,174.570007,174.570007,3680400
2021-12-17,171.096664,177.660004,169.683334,176.713333,176.713333,17622600
2021-12-20,173.346664,177.500000,172.833328,176.529999,176.529999,2673900
2021-12-21,177.656662,179.279999,172.533340,179.210007,179.210007,3428400
2021-12-22,176.860001,185.046661,176.860001,184.919998,184.919998,4187400
2021-12-23,184.960007,188.946671,184.666672,187.259995,187.259995,3092700
2021-12-27,187.583328,190.889999,186.929993,189.446671,189.446671,2473500
2021-12-28,190.100006,190.723328,186.836670,188.236664,188.236664,1877400
2021-12-29,188.059998,188.413330,184.483337,187.866669,187.866669,1572600
2021-12-30,187.866669,188.666672,186.289993,187.139999,187.139999,1642500
2021-12-31,187.139999,188.306671,185.406662,185.586670,185.586670,1422900
2022-01-03,186.146667,186.800003,179.279999,181.403336,181.403336,3901200
2022-01-04,179.149994,181.443329,171.113327,174.666672,174.666672,4793100
2022-01-05,171.083328,173.496674,167.220001,168.286667,168.286667,3747000
2022-01-06,167.000000,180.333328,165.669998,177.636673,177.636673,8276700
2022-01-07,175.619995,182.733337,174.766663,175.163330,175.163330,6793200
2022-01-10,171.263336,174.860001,164.000000,174.203339,174.203339,7487700
2022-01-11,171.573334,176.566666,170.613327,175.350006,175.350006,3619500
2022-01-12,176.203339,179.266663,172.759995,177.339996,177.339996,3039600
2022-01-13,177.339996,178.026672,165.339996,166.199997,166.199997,4907400
2022-01-14,163.850006,167.059998,162.133331,166.369995,166.369995,4098600
